longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-11817,3385,370,37140,7080,19560,6940,42218,2005000
-11817,3384,450,15330,3310,7910,3350,34605,1866000
-11817,3384,290,47160,13720,25150,12720,2726,2087000
-11817,3384,450,18530,3280,9450,3200,50787,2192000
-11817,3383,450,20190,3630,8800,3390,41023,2173000
-11818,3385,400,25970,5820,12850,5590,3975,2138000
-11818,3384,350,14150,2940,5910,2910,29798,3156000
-11819,3384,440,27310,5770,13960,5550,41771,2191000
-11819,3384,240,12280,3200,5370,2730,225,1920000
-11818,3385,300,25480,7170,20860,7000,7007,1344000
-11818,3385,440,18900,4650,13780,4300,38819,1432000
-11819,3385,300,35330,10610,26780,10330,22417,1519000
-11819,3385,490,10730,2600,7250,2720,38026,1497000
-11819,3385,450,11670,3020,7730,2870,32798,1503000
-1182,3385,330,25570,7310,22860,7000,23041,1491000
-1182,3385,460,18540,4620,13600,4290,24844,1582000
-1182,3384,350,34050,7790,19530,6710,27813,1592000
-1182,3383,350,37370,6130,13050,5830,72096,4903000
-11819,3383,430,26410,4110,10110,4440,64468,4442000
-11819,3383,420,17730,3600,8150,2990,49,4063000
-11817,3383,450,18080,3150,8000,3020,48693,2777000
-11817,3383,460,13620,2140,5310,2220,43125,2905000
-11818,3383,440,14970,2770,5420,2740,50052,3218000
-11818,3383,450,15350,2740,5910,2760,42411,3717000
-11818,3383,390,36220,7450,13300,6480,33125,4255000
-11818,3384,430,25610,5440,10630,5370,3835,4186000
-11817,3382,500,35870,6930,15130,6510,55106,2522000
-11817,3382,520,25390,4970,11520,4880,41354,2682000
-11818,3383,520,25690,4840,10300,4510,41301,2684000
-11818,3382,520,26180,4720,9430,4400,37895,2540000
-11818,3382,430,2840,650,1670,680,425,2075000
-11819,3383,300,22460,5520,10320,5480,35871,3471000
-11819,3382,190,29530,8950,19140,8550,35521,2900000
-1182,3382,210,22510,4520,9130,4200,46042,2722000
-1182,3382,430,17580,3470,9540,3120,52606,1989000
-11819,3382,110,8720,2030,4220,2210,46364,1563000
-11819,3381,210,18350,4270,10380,3840,44559,1985000
-1182,3381,430,30130,5740,15250,5290,495,1940000
-1182,3382,340,28070,7680,22170,7440,24286,2048000
-11819,3381,230,9540,3900,8040,3730,25833,1813000
-1182,3381,450,9440,1780,5330,1930,34808,2069000
-1182,3381,460,13880,2540,7420,2410,46458,2121000
-1182,3381,470,23470,4370,12190,4200,53096,2099000
-11821,3382,340,17190,3980,14440,3720,28438,1393000
-11821,3381,430,9050,1990,7640,2040,33214,1622000
-11821,3381,400,18150,4280,18070,4130,30882,1607000
-11821,3382,330,12780,3110,11570,3200,35054,1468000
-11822,3382,300,16800,4690,17790,4290,36086,1463000
-11821,3382,450,4550,920,3940,890,49562,1657000
-11821,3382,430,10050,1990,7230,1910,43424,1625000
-11822,3382,170,53570,13320,30300,12660,19311,1381000
-11821,3381,450,16930,3370,12550,3330,36923,1597000
-11821,3381,450,18160,3980,15240,3880,38586,1579000
-11822,3381,380,14860,3590,13450,3260,33988,1478000
-11822,3381,410,7260,1660,6020,1830,37885,1569000
-11821,338,450,11600,2740,10950,2690,27308,1390000
-11821,338,410,12510,2790,10530,2780,32778,1508000
-11822,338,360,12850,3470,12910,3370,37708,1571000
-11822,338,330,19840,4770,17640,4400,3875,1651000
-11822,3379,280,30080,6290,25370,5960,23,1375000
-11821,3379,390,15980,4580,16910,3990,23605,1418000
-11821,3379,320,20200,6130,25570,5620,21397,1453000
-11821,338,440,13870,2800,9840,3020,425,1431000
-11819,338,380,20100,5950,15350,5250,19848,1604000
-11819,3379,290,34970,10960,29940,9190,18109,1375000
-1182,3379,470,7670,1950,5690,1950,29514,1852000
-1182,3379,480,21050,5920,18070,5390,27183,1904000
-1182,3379,470,25490,6260,13880,6060,30135,1927000
-1182,338,520,17860,4450,10900,4300,28988,1949000
-11819,338,410,21250,5910,16040,5550,29943,1906000
-1182,338,420,45770,11460,27490,10940,25012,1975000
-1182,338,450,24560,4950,13000,4500,39792,2102000
-1182,338,520,10090,2160,6140,2310,40074,2008000
-11818,338,420,23010,6210,21140,5610,20579,1327000
-11819,338,360,23260,7290,26350,6570,21985,1418000
-11818,3379,420,15710,4350,16310,4170,16384,1280000
-11819,3379,410,21140,6120,23570,5290,17938,1426000
-11819,3379,430,18230,6000,23390,5600,16792,1306000
-11818,338,300,27340,7580,29510,6910,17689,1176000
-11817,3379,360,9480,3030,10420,3010,155,1000000
-11818,3382,430,22100,4690,10420,4180,35,2167000
-11818,3381,270,4710,1320,3150,960,175,1542000
-11816,338,90,35640,8350,15300,8070,51806,1750000
-11816,3379,250,54630,12650,30100,11790,3233,1991000
-11817,338,260,15890,3800,8830,3660,35313,1875000
-11818,338,150,24070,5890,15910,5060,30513,1481000
-11812,3383,450,15790,2780,6870,2850,50424,2259000
-11812,3383,450,17340,3310,7970,2930,48917,2228000
-11812,3382,430,15440,2860,7010,2980,41375,2260000
-11812,3382,420,14930,2770,6710,2670,32794,2245000
-11813,3382,440,16190,2800,8150,2840,55449,2322000
-11813,3382,440,17850,3070,7790,2910,43056,2286000
-11813,3383,450,30870,5740,14740,5670,55196,2276000
-1181,3383,360,14080,2500,7020,2510,4875,2225000
-11811,3383,360,14620,2330,6640,2200,51171,2253000
-11811,3382,360,19990,3900,8870,3790,38162,2219000
-11811,3382,360,17420,3400,8570,3410,46875,2182000
-11811,3383,370,12490,2020,5170,1890,44196,2231000
-11811,3383,360,18200,3130,8990,2950,4918,2252000
-11809,3383,360,27340,4480,13080,4410,59265,2273000
-1181,3382,360,24220,4200,11930,4210,48462,2257000
-1181,3382,360,19300,3540,9150,3280,52713,2444000
-1181,3383,360,20000,3430,9560,3520,53735,2344000
-11808,3381,200,62950,9370,22920,8740,76084,4025000
-11809,3382,360,22190,3930,10420,3960,52299,2398000
-11809,3381,360,18780,3230,8460,3250,71937,2544000
-1181,3381,360,11110,1840,4440,1770,37031,2453000
-1181,3381,360,8560,1460,4510,1640,51993,2460000
-11811,3381,360,12520,2090,5580,2140,39722,2356000
-11811,3382,370,19870,3470,10950,3570,43203,2328000
-1181,3382,360,19460,3460,8710,3360,52155,2548000
-11811,3382,370,17560,3450,8360,3350,4375,2182000
-11812,3381,360,25650,4580,11550,4430,46087,2246000
-11812,3381,370,17980,3310,8600,3400,42143,2285000
-11813,3381,370,10130,1990,4930,1830,47845,2314000
-11813,3381,370,12280,2370,5720,2420,4325,2239000
-11813,3382,370,15300,2900,7110,2830,51795,2254000
-11813,3382,360,6650,1140,2730,1120,37321,2237000
-11813,3381,340,19030,3430,9280,3490,5395,2419000
-11813,3381,360,17490,3220,8550,3190,46473,2271000
-11813,338,360,10260,1820,5050,1760,43438,2336000
-11813,338,360,14960,2710,7430,2650,44312,2260000
-11813,338,410,15090,3250,8210,3140,40893,2230000
-11815,338,440,18860,3990,11670,3720,31042,2198000
-11812,3381,360,17740,2990,7840,2980,50447,2492000
-11812,3381,360,16650,2910,7210,2940,46875,2507000
-11812,338,350,18350,4350,7740,4180,27092,2563000
-11812,338,360,12570,2050,5300,2110,53701,2514000
-11811,338,360,18370,3190,8100,3050,43897,2350000
-11811,3379,360,19930,3540,8840,3370,5587,2449000
-11811,3379,360,22230,3700,10390,3700,57942,2570000
-11809,3381,360,13710,2500,6660,2570,50795,2433000
-11809,338,360,17240,3220,8380,3280,44831,2539000
-11811,338,360,16800,2910,7440,2800,466,2448000
-11811,338,350,10340,1800,4440,1770,54602,2316000
-11811,3381,370,16940,2800,7760,2710,62187,2579000
-1181,3381,360,19620,3250,7860,3150,562,2396000
-1181,338,370,18140,3290,8500,3280,50574,2408000
-11809,3379,360,42100,6570,19110,6310,58491,2473000
-1181,3378,350,44660,7400,21340,7430,57389,2518000
-1181,3379,350,23700,3790,9960,3800,57368,2872000
-1181,3379,360,33590,5960,15220,5650,51805,2494000
-11811,3378,160,39850,5670,13270,5640,79767,5000010
-11813,3379,290,29370,5240,11320,5280,46133,5000010
-11813,3378,310,30390,7390,11990,6970,37232,5000010
-11813,3379,360,12450,2110,5080,2210,53441,4806000
-11812,3379,430,14710,3010,7670,3110,43317,2324000
-11812,3379,410,17620,3140,7380,3000,41687,2407000
-11813,3379,440,21530,3750,9470,3640,50072,2362000
-11813,3379,450,23170,4480,10570,4280,4375,2348000
-11814,3379,450,15190,2630,6810,2670,46452,2125000
-11813,3379,200,66780,17970,36250,15990,37716,2429000
-11814,338,430,25060,5310,12300,5430,34211,2039000
-11815,3379,50,37000,9930,16570,8480,37826,1963000
-11814,3379,230,25730,6880,14780,6040,34833,2094000
-11814,3379,440,23880,6190,14610,5920,31711,2154000
-11814,3378,440,21010,4960,10380,5000,3108,2179000
-11815,3379,250,40130,10970,22970,9690,30453,1859000
-11815,3378,170,15840,4350,9040,4060,20875,1813000
-11816,3378,140,17090,5580,19390,5200,19808,1391000
-11816,3378,330,20480,5850,20740,5970,20156,1527000
-11816,3379,250,37420,11800,39160,10630,24,1537000
-11816,3379,260,30610,8440,21350,7690,2875,1640000
-11817,3379,320,21710,6720,30020,6480,2375,1397000
-11817,3379,300,13490,5190,26460,5520,19318,1159000
-11818,3378,360,16970,5500,13790,4340,12746,1297000
-11818,3379,270,15800,5100,18960,4480,20186,1300000
-11817,3379,280,12190,4080,18160,3480,17589,1183000
-11818,3379,200,12550,3600,12010,3180,12206,1625000
-11819,3378,290,11700,3690,13980,3730,22543,1563000
-11819,3379,370,18340,5510,19670,4760,2137,1266000
-11819,3379,300,31070,9940,35430,8500,19387,1417000
-11819,3378,240,2250,720,4390,710,28533,1375000
-1182,3379,250,28510,9680,37440,9060,20675,1167000
-11821,3379,330,320,180,960,360,45938,1125000
-11821,3379,440,1210,290,1530,300,21964,1500000
-11822,3379,480,1430,410,2220,500,17,1042000
-11823,3376,210,490,140,290,160,50,875000
-11819,3378,210,27410,10290,29240,9690,13274,2188000
-11819,3378,350,15110,5930,9140,5390,9318,1875000
-1182,3378,460,18890,6510,15450,5870,17064,1750000
-1182,3378,480,17660,4970,19080,4660,19872,1688000
-1182,3378,520,26620,8930,30180,7630,23305,1625000
-11819,3377,350,15740,6030,8200,5140,12321,1375000
-1182,3377,400,20340,8990,12570,7970,12864,1313000
-1182,3377,240,24040,8190,15660,7530,15076,1458000
-1182,3377,220,11180,4370,11900,3990,19797,1438000
-1182,3377,520,13750,4570,10890,3170,22344,2000000
-1182,3377,410,11580,3960,12090,3360,27813,1292000
-1182,3377,420,5170,2330,9950,2120,2225,1063000
-11818,3377,450,14340,6270,7350,5180,15,1625000
-11819,3376,250,14420,3920,6320,3850,46629,1625000
-11819,3377,520,15620,6160,6920,5120,14048,2000000
-11818,3377,390,16450,5470,13390,4990,15536,1550000
-11818,3377,360,18330,6880,11280,6200,11483,1125000
-11819,3377,210,21030,7270,10640,6030,16178,1375000
-11819,3377,310,17110,6910,10920,5680,10714,1500000
-11818,3378,200,18520,5560,17120,5560,14565,1525000
-11818,3378,170,14190,4360,13000,3600,20769,1000000
-11818,3378,520,11800,3810,10460,3320,15603,1625000
-11819,3378,310,16480,4840,8980,4570,15844,1625000
-11819,3378,80,9920,3930,6940,3310,25544,1625000
-11819,3378,290,10130,3920,10830,3160,18438,1625000
-11819,3378,420,10210,3000,5330,1870,18036,1750000
-11817,3378,290,29200,9620,35800,7720,17393,1402000
-11817,3378,230,37680,12610,39400,10980,19647,1862000
-11818,3378,260,30420,12530,48120,11410,17701,1462000
-11817,3378,440,23640,7460,31840,6720,1918,1475000
-11817,3377,360,29330,8810,20770,8380,22538,1813000
-11817,3377,450,25080,7970,13400,7200,26786,1911000
-11817,3377,380,22390,7210,9840,6840,2346,1656000
-11817,3377,390,29530,8780,13790,7850,21378,1804000
-11817,3377,120,44090,14010,30680,12620,22808,1547000
-11818,3377,290,17760,6060,13910,4880,11295,1375000
-11818,3377,300,14180,4390,7200,4170,26371,1594000
-11817,3377,370,11270,3270,4920,3310,2675,2417000
-11818,3374,300,59150,17500,21360,15030,40968,3100000
-11817,3377,450,21510,6430,10470,5790,31149,2188000
-11817,3377,450,21430,6970,10040,5940,30153,2200000
-11818,3377,370,26530,7540,10870,6980,23523,3250000
-11818,3377,410,20480,6010,8520,5330,25726,1938000
-11818,3377,490,22970,7590,11050,6290,18388,1750000
-11816,3377,490,33820,7870,13140,7560,38125,3821000
-11817,3374,360,20060,4530,8070,4260,37838,5000010
-11816,3377,300,44390,11050,17490,10110,38984,3063000
-11815,3377,390,24280,6340,13120,6120,27212,2663000
-11816,3377,300,28000,7570,12920,7420,27614,2722000
-11816,3377,380,32350,7690,12840,7520,29384,3041000
-11816,3377,290,30780,7860,14600,7360,2875,2325000
-11817,3377,250,44050,12620,21780,10900,30503,2250000
-11816,3378,150,47980,13740,30870,12120,2127,1633000
-11816,3378,390,40750,10850,24700,10250,23317,2225000
-11816,3378,520,32480,8530,18190,8150,31739,2229000
-11816,3378,290,36840,13010,38910,11430,16955,1797000
-11815,3378,130,30560,8610,16000,8240,33003,2078000
-11815,3378,120,44360,11330,21760,10020,35812,1986000
-11815,3378,350,27680,7520,12770,6510,36193,2500000
-11814,3378,420,18980,4880,9400,4830,34107,2333000
-11813,3378,450,10160,1720,3610,1630,75,4345000
-11814,3377,490,27920,6900,13010,6480,32917,3074000
-11814,3377,510,28120,6210,11710,5660,3875,3429000
-11815,3377,520,22040,4980,8990,4450,41765,3939000
-11815,3377,410,34480,8960,16210,8380,45,3398000
-11815,3377,270,30430,7870,13980,7470,35528,2711000
-11814,3376,370,32420,6980,10800,6290,3901,4325000
-11816,3372,290,27430,7080,10590,6510,3625,5000000
-11815,3376,360,29160,7850,11830,7490,35985,5000010
-11815,3377,360,43660,12110,19120,11720,35292,3618000
-11813,3376,520,22160,5260,9400,5300,45469,3810000
-11813,3376,440,15430,4630,6520,4060,425,4393000
-11814,3375,390,19950,6340,8670,5670,40795,4000000
-11814,3376,520,26770,6420,11440,6240,43889,3780000
-11814,3376,500,29600,7610,11790,7180,35214,3981000
-11814,3376,440,16330,5360,7410,5130,3385,4083000
-11814,3377,520,22080,4090,7910,4080,58408,5000000
-11814,3376,500,9140,1670,3220,1650,47361,4188000
-11813,3376,460,28340,6730,11750,6700,47875,3638000
-11813,3376,440,25320,6210,9610,5500,39352,4069000
-11812,3376,430,30700,6680,12400,6460,37813,4615000
-11812,3375,470,33300,5690,12200,5570,73672,5000010
-11812,3376,450,30350,5160,11270,5270,70796,5000010
-11812,3375,410,20720,4910,7420,4140,39934,5000010
-11814,3371,360,24840,5250,7920,4460,51815,5000010
-1181,3376,150,46900,10020,18790,9740,56051,2674000
-11811,3377,150,91030,18470,33330,17120,51508,3673000
-11812,3377,200,45340,9540,19410,8920,60362,4635000
-11812,3377,100,72640,11370,25280,10570,102233,5000010
-11813,3377,520,36970,6910,14360,6710,46852,3952000
-11813,3377,370,43650,9260,16610,8680,53046,3607000
-11832,3335,270,16750,5210,7440,3310,21579,4500000
-11833,3334,520,23590,5910,11000,4310,28333,4147000
-11832,3333,520,21270,5120,7330,2880,33906,3000000
-11832,3334,520,9960,2640,3410,1600,27361,4500000
-11848,3343,290,7160,2140,4220,1730,26042,2875000
-11829,3396,320,35080,9170,27940,8390,1554,1000000
-1183,3395,360,17860,4180,13670,3930,15078,996000
-11829,3395,310,28390,7920,23900,7290,20,1098000
-1183,3395,410,20570,5500,18050,5060,12455,1008000
-1183,3395,270,17740,4440,16220,4020,22031,969000
-1183,3395,350,11820,3050,9770,2830,15898,940000
-11829,3394,380,24070,6300,17740,5620,15615,1086000
-1183,3394,360,35040,8620,25210,8360,25679,1149000
-1183,3394,360,20410,5310,13900,4640,20114,993000
-11829,3394,320,27010,7080,18800,5900,16716,1238000
-11829,3393,320,18150,4880,17150,4750,17244,1112000
-1183,3393,350,13000,3560,12160,3260,12,992000
-1183,3393,360,21960,6330,20170,5830,13962,1243000
-1183,3393,400,24340,4770,16460,4530,32024,1280000
-11831,3393,370,12820,2440,8520,2490,42917,1279000
-11831,3394,440,18540,3670,9760,3350,36583,1267000
-11831,3394,400,19170,4380,10210,3830,22448,1750000
-11831,3394,400,13230,2430,6840,2290,32206,1458000
-11831,3394,400,15500,,7980,2700,3775,1538000
-11831,3393,420,11730,2010,6020,1860,55787,1420000
-11831,3393,430,18340,2920,9970,2950,49464,1503000
-11832,3394,370,27400,5040,14680,4790,45368,1688000
-11832,3393,370,23790,4620,13270,4450,425,1721000
-11833,3393,370,18310,3560,9250,3380,44091,1484000
-11833,3393,380,6940,1120,4120,1190,60718,1560000
-11834,3393,350,12130,2840,7420,2530,40625,1599000
-11832,3394,370,14870,2960,8630,2910,31563,1862000
-11832,3394,380,10670,1700,4990,1690,46389,1838000
-11832,3394,360,17220,2800,8300,2610,40536,1890000
-11832,3394,360,11530,2240,6390,2260,40,1920000
-11833,3394,310,37570,11020,32880,9640,19309,1375000
-11832,3396,470,14530,2470,7210,2760,55176,1910000
-11832,3395,430,38190,7080,15050,7120,31719,1835000
-11833,3396,240,65130,12900,26360,12710,42099,1898000
-11832,3395,440,20230,3250,9920,3260,46667,1756000
-11832,3395,440,21310,3600,10400,3300,50912,1698000
-11834,3395,330,19230,4590,14120,3610,54359,1941000
-11832,3397,520,15900,3020,8440,2950,27139,1649000
-11832,3396,470,18850,3610,9540,3570,38512,1713000
-11832,3396,470,12970,2920,7040,2640,33214,1665000
-11832,3397,460,15040,2700,8140,3060,43919,1571000
-11834,3397,450,22300,3640,9490,3440,55,1882000
-11833,3396,420,16860,3610,7370,3190,23,1892000
-11833,3396,420,20840,5170,10620,4510,20057,1982000
-11835,3397,330,14950,4740,12720,4470,20694,1435000
-11835,3397,250,18640,6160,17100,5750,22303,1594000
-11835,3397,260,17250,4310,11300,4040,32708,1281000
-11835,3397,260,38320,10740,23400,9040,26734,1434000
-11835,3398,330,18840,4770,15180,4490,31194,1528000
-11835,3398,420,30810,6800,17850,6090,3745,1708000
-11834,3398,470,26490,6840,23740,6070,23882,1377000
-11834,3398,400,21080,5260,19220,5440,3163,1378000
-11834,3398,450,12980,2940,10640,2680,37067,1366000
-11835,3397,300,15480,3300,7570,3490,38056,3238000
-11835,3396,210,27140,8810,15490,8530,12094,1575000
-11835,3396,260,27730,6810,15600,6310,31354,1643000
-11835,3395,280,47700,13280,32010,11960,2681,1477000
-11834,3395,250,37620,12810,40150,11780,21587,1438000
-11835,3395,300,26610,7650,23240,7240,30519,1375000
-11835,3395,420,17790,4310,15070,3800,28892,1598000
-11835,3395,450,10760,2130,7810,2380,395,1640000
-11836,3395,420,11160,3030,10820,2990,37237,1708000
-11836,3396,210,18020,5560,12860,5570,27284,1469000
-11836,3396,250,18490,5180,14980,4510,28378,1700000
-11836,3396,260,35430,,27420,9510,25504,1513000
-11836,3395,260,32310,10890,31930,10200,26535,1772000
-11836,3398,450,15590,3050,8910,3410,44038,2594000
-11836,3398,460,14250,2830,7820,2730,5057,2463000
-11836,3398,390,8130,1850,3440,1540,35833,2188000
-11837,3397,260,66720,17290,33330,15570,29646,1798000
-11836,3397,180,12840,2830,9900,2890,40179,1958000
-11837,3397,210,36160,10600,25150,9450,27464,1531000
-11836,3398,290,28610,8160,17150,7750,27712,1609000
-11836,3397,190,46510,12810,29170,11210,26823,1425000
-11836,3396,170,34310,9340,23650,8100,30393,1292000
-11836,3396,370,21460,5730,20090,5920,36583,1773000
-11837,3396,260,1380,230,1000,200,4875,1750000
-11837,3395,350,9240,3490,13760,3580,22297,2625000
-11836,3395,420,11390,3020,12830,3060,41635,1639000
-11836,3395,420,25320,6270,20380,5910,2875,1775000
-11837,3395,320,10670,2860,10530,2770,28438,1817000
-11837,3395,520,8360,1750,7470,1660,4125,1740000
-11836,3394,390,13900,4100,16660,3710,33056,1568000
-11836,3394,380,21690,6880,30360,6390,23125,1485000
-11837,3394,290,22650,8130,34250,7810,23675,1494000
-11836,3393,300,11320,3470,14330,3410,268,1700000
-11836,3393,400,16250,5000,20360,4760,26298,1565000
-11836,3394,330,9390,2840,13090,2500,34063,1523000
-11834,3393,360,15280,4860,18240,4700,22679,1539000
-11835,3393,350,10500,2520,9180,2360,17344,1469000
-11835,3393,340,6170,1890,8100,1800,19766,1625000
-11835,3393,330,20400,5760,26490,5610,23375,1706000
-11835,3394,350,14510,4350,18880,4200,28462,1491000
-11835,3394,380,17940,5080,21880,4540,26654,1422000
-11835,3394,360,22250,6010,27550,6100,25547,1504000
-11835,3394,420,10280,2780,13690,2610,33125,1446000
-11834,3394,370,31070,9030,34560,7340,2182,1475000
-11834,3394,360,27960,10410,40330,9440,24886,1607000
-11833,3393,370,49160,11340,35330,10350,32862,1523000
-11834,3393,330,42940,12240,45120,11890,28304,1437000
-11834,3393,320,12540,3990,12810,3860,22976,1557000
-11834,3393,370,16380,4070,13410,3690,30677,1677000
-11835,3393,260,31560,8570,23940,7870,301,1919000
-11835,3393,310,27460,6970,19730,5980,35139,1928000
-11835,3393,250,22600,6920,16030,6730,211,2233000
-11836,3393,270,44450,12310,33400,11130,31656,2045000
